Pdiff-wave time shift, Sdiff-wave time shift, Source lattitude,            Source longitude, Receiver lattitude, Receiver longitude,            Midpoint lattitude, Midpoint longitude
-8.4,-1.0,2.59,92.98,45.3223,-121.651,52.7094986386,136.548107023
-7.6,-0.4,2.59,92.98,38.9935,-123.072,49.0973475914,143.975897283
-24.3,-8.2,2.59,92.98,-77.5286,-86.7694,-50.1196754582,92.9107312401
-8.5,-1.5,2.59,92.98,43.7941,-122.411,51.724674019,138.522574945
-8.4,-1.0,2.59,92.98,44.3386,-121.34,52.5596061311,137.647936014
-8.3,-1.4,2.59,92.98,43.358,-118.474,53.9786599672,138.046773514
-8.6,0.4,2.59,92.98,58.2758,-134.385,50.2146057356,124.067195973
-9.4,-5.4,2.59,92.98,47.7467,-114.283,57.4076575045,130.513993902
-8.1,0.1,2.59,92.98,42.6955,-123.665,50.526466177,139.986305289
-8.2,-1.5,2.59,92.98,45.2357,-120.635,53.2691075224,136.383766764
-10.5,-7.0,2.59,92.98,39.0112,-102.627,64.3924323693,132.78381846
-8.6,-3.3,2.59,92.98,44.3097,-113.406,57.4298902948,134.611521466
-8.7,-3.1,2.59,92.98,44.3069,-113.603,57.3051948265,134.724832919
-8.6,-2.9,2.59,92.98,44.3137,-113.842,57.155984044,134.845956492
-8.5,-1.8,2.59,92.98,42.218,-122.305,51.1491520023,140.32175269
-8.4,-2.8,2.59,92.98,44.299,-114.114,56.9818679251,135.010403145
-8.3,-2.5,2.59,92.98,44.2535,-114.324,56.8402881422,135.180293305
-8.3,-2.8,2.59,92.98,44.2611,-114.462,56.7550271816,135.240691127
-8.3,-2.9,2.59,92.98,44.318,-114.713,56.609576206,135.291202497
-8.3,-2.9,2.59,92.98,44.2669,-114.919,56.4690932544,135.460086783
-8.7,-2.7,2.59,92.98,44.4245,-115.29,56.2725623212,135.430069491
-8.8,-4.1,2.59,92.98,44.4184,-115.494,56.1441585607,135.533418559
-9.0,-2.1,2.59,92.98,44.3182,-115.64,56.0296615364,135.731556529
-8.7,-2.4,2.59,92.98,44.4397,-116.248,55.6812653121,135.842059865
-9.4,-2.1,2.59,92.98,44.4362,-116.436,55.5640840892,135.926651725
-9.1,-2.1,2.59,92.98,44.4594,-116.647,55.4396497679,135.984812473
-8.0,-1.7,2.59,92.98,44.5071,-117.056,55.2002569341,136.089296761
-8.8,-1.6,2.59,92.98,44.4767,-117.469,54.9387544297,136.288636035
-9.0,-1.4,2.59,92.98,44.4461,-117.631,54.8310917538,136.388527475
-8.3,-0.5,2.59,92.98,44.5212,-118.228,54.4877932506,136.509826145
-8.8,-1.2,2.59,92.98,44.5453,-118.592,54.2738307733,136.60508026
-8.7,-1.4,2.59,92.98,44.4546,-118.777,54.1348645555,136.780074247
-8.6,-0.8,2.59,92.98,44.4271,-118.953,54.0198755562,136.871663658
-9.6,-7.2,2.59,92.98,46.6885,-106.223,61.8161515851,125.711277765
-8.6,-1.6,2.59,92.98,45.2059,-122.478,52.1972309582,136.881367547
-8.8,-2.3,2.59,92.98,50.609,-121.882,53.9122334466,130.195058345
-8.2,-1.0,2.59,92.98,48.0575,-123.504,52.5196082674,133.740914134
-8.7,-2.5,2.59,92.98,47.2545,-120.666,53.8167887868,133.921776603
-8.2,-2.0,2.59,92.98,38.1448,-122.88,48.7560590493,144.862207558
-10.5,-9.6,2.59,92.98,47.8481,-99.6029,64.7619010657,116.013806043
-26.75,-8.8,2.59,92.98,-75.2808,-72.185,-50.8249016842,88.0338738109
-8.1,-1.1,2.59,92.98,41.9025,-120.303,52.2795582245,140.304324077
-8.4,-1.0,2.59,92.98,43.7486,-110.745,59.0404321192,133.70912529
-8.9,-2.0,2.59,92.98,48.5183,-121.484,53.6849160703,132.626830319
-8.2,-2.3,2.59,92.98,37.1996,-108.493,59.3172944189,141.481534498
-9.4,-3.6,2.59,92.98,48.2642,-117.123,55.9366174696,131.28828233
-9.4,-3.6,2.59,92.98,48.2642,-117.123,55.9366174696,131.28828233
-8.6,-0.5,2.59,92.98,47.3917,-123.869,52.136145485,134.613757049
-9.5,-2.6,2.59,92.98,38.4328,-118.155,52.1987291233,143.940424647
-8.9,-5.5,2.59,92.98,40.1348,-108.242,60.220320124,136.99644476
-9.7,-3.1,2.59,92.98,48.3584,-119.333,54.7778255481,132.087523688
-7.8,-0.2,2.59,92.98,33.6117,-116.459,50.8256998763,149.196552506
-7.7,-0.6,2.59,92.98,33.6107,-116.455,50.82838523,149.197149531
-8.3,-1.7,2.59,92.98,45.8951,-119.928,53.8708326826,135.364527692
-8.2,-0.6,2.59,92.98,43.7921,-120.941,52.605109124,138.204488365
-10.0,-1.1,2.59,92.98,59.667,-139.401,48.8475213411,123.106118251
-7.9,-0.7,2.59,92.98,38.3489,-115.585,54.0594327886,143.379659433
-7.9,-1.2,2.59,92.98,46.4218,-123.799,51.8685743872,135.736620618
-8.7,-1.6,2.59,92.98,47.4255,-121.803,53.2458738787,134.052768288
-8.5,-1.1,2.59,92.98,43.3624,-110.852,58.9159366234,134.322997421
-8.6,-3.1,2.59,92.98,36.764,-121.447,48.9421088302,146.235582764
-8.3,-1.1,2.59,92.98,43.4599,-110.754,58.9945210161,134.118898671
-8.6,-3.1,2.59,92.98,47.5563,-122.249,53.0423556444,134.018136787
-9.3,-3.1,2.59,92.98,39.1108,-110.524,58.2303648535,140.081742273
-8.9,-2.9,2.59,92.98,37.1388,-104.411,62.7843838546,137.945812617
-24.5,-6.8,2.59,92.98,-72.5301,-97.5606,-52.3420179813,97.4507892712
-9.1,-2.0,2.59,92.98,47.6947,-121.689,53.3771534385,133.693176659
-8.9,-1.2,2.59,92.98,43.4897,-110.957,58.8660037223,134.217283304
-8.0,0.3,2.59,92.98,36.9488,-116.249,52.8912190547,145.2790182
-9.1,-2.3,2.59,92.98,46.5139,-118.146,55.0437563776,133.959677289
-7.9,-1.3,2.59,92.98,36.428,-112.291,55.8306318861,144.651936434
-8.5,-1.4,2.59,92.98,45.2904,-118.96,54.2660493356,135.798416044
-7.8,-0.9,2.59,92.98,40.5799,-122.541,50.2531776701,142.200352148
-9.7,-1.5,2.59,92.98,60.6597,-134.883,50.4175038086,121.491306632
-9.4,-1.3,2.59,92.98,47.117,-123.771,52.1044612871,134.915345899
-8.8,-3.1,2.59,92.98,47.0573,-118.921,54.7298824292,133.568379909
-9.0,0.1,2.59,92.98,56.4191,-132.347,50.5917277724,125.83669707
-7.9,-0.9,2.59,92.98,42.4339,-118.637,53.5569254768,139.238414791
-8.0,-0.4,2.59,92.98,33.9383,-113.005,53.9816063398,148.096159998
-10.1,7.9,-60.62,-56.47,49.9883,14.5417,-6.54112752926,-15.4892438156
21.0,1.4,-60.62,-56.47,51.9394,-10.2442,-4.74644310414,-30.5802938064
-8.3,-2.5,-17.69,167.11,-15.3634,-67.1027,-33.2188994412,-129.32339414
-8.1,-1.8,-17.69,167.11,-13.768,-68.12,-31.4214372018,-129.451257688
-7.6,1.1,-17.69,167.11,-13.0733,-76.3342,-27.7248555958,-133.587363973
-6.9,2.9,-17.69,167.11,-12.8305,-71.3644,-29.3103544247,-130.945280822
-7.0,2.5,-17.69,167.11,-12.6673,-71.3438,-29.180918949,-130.901573109
-7.3,1.4,-17.69,167.11,-11.9875,-76.8422,-26.6801770902,-133.658848792
-7.4,1.4,-17.69,167.11,-11.9875,-76.8422,-26.6801770902,-133.658848792
-15.9,2.2,-22.33,170.22,-26.3306,-57.3309,-48.4035627935,-125.603563877
-12.2,9.1,-22.33,170.22,-16.2879,-68.1307,-35.8206784022,-127.063632569
-13.3,9.2,-22.33,170.22,-20.8207,-70.1529,-38.2999730196,-129.454994812
-13.2,6.4,-22.33,170.22,-21.0432,-69.4874,-38.7403506251,-129.189234819
-13.0,7.5,-22.33,170.22,-21.3197,-69.896,-38.7621167211,-129.48948512
-13.3,8.2,-22.33,170.22,-22.7058,-69.5719,-39.8706997372,-129.811039897
-12.9,7.8,-22.33,170.22,-21.7964,-69.2419,-39.3781245403,-129.322178428
-13.3,7.2,-22.33,170.22,-23.5134,-70.5541,-40.0077751045,-130.59242594
-13.3,9.4,-22.33,170.22,-19.761,-69.6558,-37.7501619754,-128.862173054
-13.1,7.5,-22.33,170.22,-23.2083,-69.4709,-40.2613217851,-129.945738732
-13.4,8.3,-22.33,170.22,-19.5972,-70.123,-37.4354649395,-129.053588026
17.3,-5.3,18.1,-102.97,24.4638,118.388,47.9395222336,-169.012482162
20.1,1.6,28.57,-112.76,37.461,30.5877,64.0130158232,-49.7362716852
20.2,6.1,28.57,-112.76,29.6699,34.9512,63.5874005994,-39.9604250295
20.0,26.0,28.57,-112.76,37.1722,37.2097,67.9222474306,-48.0215498717
20.6,-2.9,28.57,-112.76,30.04,35.03,63.8099948713,-40.2906345
19.3,-1.3,28.57,-112.76,37.8433,30.5093,64.1047580309,-50.1873731434
19.5,-3.6,28.57,-112.76,35.5471,27.1611,61.2832967931,-48.7596461141
19.3,-2.1,28.57,-112.76,36.573,35.375,66.5876232813,-47.5685279385
19.6,4.5,28.57,-112.76,30.906,34.398,63.7670580671,-41.4392569721
19.5,-22.8,28.57,-112.76,32.438,35.422,65.1022206788,-42.6527095824
10.2,3.5,-57.59,-65.76,44.1973,-122.986,-7.64478190847,-98.8730809928
9.7,4.5,-57.59,-65.76,38.0345,-120.387,-10.9905784132,-98.6730447126
10.4,5.5,-57.59,-65.76,37.3416,-121.643,-11.4356992412,-99.586423855
8.9,3.7,-57.59,-65.76,39.5545,-121.5,-10.1952433707,-99.0546717269
8.8,4.3,-57.59,-65.76,42.4339,-118.637,-8.47898944623,-96.70227235
11.8,-4.0,-1.57,134.33,36.5504,-117.803,28.0018423064,179.786357139
13.1,-3.9,-1.57,134.33,33.65,-117.009,26.1667760603,-178.563865959
13.9,-2.6,-1.57,134.33,35.5169,-111.374,29.1849167714,-177.508714718
12.8,-2.3,-1.57,134.33,34.5293,-109.95,28.9213123676,-176.512376812
-0.7,27.45,-14.74,167.19,32.0938,-83.8987,14.7275249171,-143.627591659
10.8,-5.3,-1.26,120.0,49.1878,-2.1717,40.8408881404,79.636341315
-8.9,1.7,-60.65,153.39,44.617,129.591,-8.23636872917,139.2676553
-8.8,1.8,-60.65,153.39,44.617,129.591,-8.23636872917,139.2676553
-8.8,-4.7,-60.65,153.39,43.8138,87.7049,-9.98556356689,113.524355724
-3.1,29.75,-13.52,166.51,40.23,-76.72,24.1006001471,-146.14729987
29.25,-10.2,22.73,96.03,26.4062,-80.556,85.88043169,33.9482501987
6.0,-8.7,42.85,143.24,-21.3928,25.5811,19.8910181214,73.2948457103
6.5,-8.5,42.85,143.24,-13.2923,35.0304,23.9506632608,78.1569801928
5.4,-9.1,42.85,143.24,-13.3496,36.7453,23.4994129308,79.3550803032
20.0,6.8,42.85,143.24,-16.13,33.57,22.1718801897,77.6304554728
6.3,-6.8,42.85,143.24,-12.6208,34.1652,24.6620288206,77.4502437816
6.9,-7.8,42.85,143.24,-13.2166,34.3113,24.1837854489,77.6425614743
6.9,-7.4,42.85,143.24,-13.2546,31.9314,24.7646209455,75.966866663
22.7,8.2,-10.94,165.59,11.5307,42.8466,0.620689771687,104.325650495
6.6,-11.3,-10.94,165.59,67.8979,34.6514,43.2577407228,144.427128731
5.9,-11.4,-10.94,165.59,65.9113,29.0402,44.5122677598,143.29633635
6.1,-12.8,-10.94,165.59,66.609,26.0135,45.2563196741,144.818657262
-10.5,-0.7,-10.91,165.81,31.9778,-86.2677,17.5425114245,-145.94654627
-12.3,-1.7,-10.91,165.81,32.0612,-84.1294,18.0416319473,-145.143592257
-8.4,-0.4,-10.91,165.81,40.2319,-82.982,24.6141836808,-148.926511624
-8.7,-1.1,-10.91,165.81,44.8399,-74.5065,30.4921046463,-149.845751558
-9.0,-1.0,-10.91,165.81,40.6827,-74.5657,27.4543623377,-146.814300423
-8.6,-1.9,-10.91,165.81,47.9154,-89.1514,28.2306957265,-155.463471625
-9.5,-1.1,-10.91,165.81,38.0557,-91.2446,21.0979168039,-150.557476976
-9.5,-1.0,-10.91,165.81,38.0557,-91.2446,21.0979168039,-150.557476976
-8.8,-1.6,-10.91,165.81,46.1003,-89.1369,27.0790250879,-154.296987678
-10.6,-1.6,-10.91,165.81,34.2943,-83.1662,20.0343634214,-145.810033729
-10.3,-1.7,-10.91,165.81,34.3765,-83.1811,20.0959595723,-145.855352207
-9.8,-1.5,-10.91,165.81,34.4498,-83.2799,20.131035526,-145.927166738
-8.8,-1.5,-10.91,165.81,47.0605,-88.5657,27.8372695213,-154.752539873
-9.4,-1.3,-10.91,165.81,47.0558,-83.1038,29.2901108275,-153.377096589
-9.0,-1.1,-10.91,165.81,47.1743,-81.8072,29.7388897303,-153.162429193
-8.8,-0.9,-10.91,165.81,47.0904,-79.3733,30.4137559857,-152.568447145
-9.3,-1.5,-10.91,165.81,46.9764,-78.4117,30.6389828169,-152.282108633
-8.9,-1.0,-10.91,165.81,47.0795,-77.7001,30.9313081998,-152.217584279
-9.5,-1.1,-10.91,165.81,47.152,-76.657,31.3153278903,-152.071715247
-11.9,-0.2,-10.91,165.81,30.3617,-82.1176,17.072097596,-143.615045002
-12.4,-1.4,-10.91,165.81,32.0979,-82.0991,18.5081529891,-144.37610644
-12.5,-0.5,-10.91,165.81,32.2362,-82.1091,18.6189818768,-144.443269045
-9.4,-2.0,-10.91,165.81,46.6058,-91.5542,26.8238552873,-155.289207496
-9.5,-1.5,-10.91,165.81,46.3777,-90.5557,26.914015914,-154.866742265
-9.5,-1.5,-10.91,165.81,46.4643,-88.9636,27.3565710503,-154.478159603
-9.3,-1.8,-10.91,165.81,46.4301,-87.914,27.5973386346,-154.17136285
-9.1,-1.3,-10.91,165.81,46.3758,-86.9954,27.7972937315,-153.890833981
-9.1,-0.8,-10.91,165.81,46.3563,-85.1774,28.2643120663,-153.404549098
-10.1,-1.4,-10.91,165.81,46.3665,-84.3062,28.5078907993,-153.190921897
-9.0,-0.7,-10.91,165.81,46.5333,-79.4924,30.0144494425,-152.178059519
-9.6,-0.8,-10.91,165.81,46.3784,-77.6638,30.484780875,-151.67250957
-9.3,-0.9,-10.91,165.81,46.4339,-77.1869,30.674528048,-151.617134855
-9.2,-2.1,-10.91,165.81,44.7075,-67.4573,33.030253516,-148.526670547
-9.4,-2.5,-10.91,165.81,47.9462,-91.4953,27.6815164553,-156.104909265
-9.5,-2.5,-10.91,165.81,47.9462,-91.4953,27.6815164553,-156.104909265
-9.0,-1.6,-10.91,165.81,45.7243,-92.6264,26.0128265811,-155.074915944
-8.8,-1.7,-10.91,165.81,45.9588,-91.8775,26.3348439419,-154.992583416
-9.2,-2.2,-10.91,165.81,45.9153,-90.919,26.5304330167,-154.688362217
-9.2,-1.8,-10.91,165.81,45.919,-90.1217,26.7224994291,-154.462145499
-8.9,-1.4,-10.91,165.81,45.7387,-89.1046,26.852268996,-154.062895292
-8.6,-2.0,-10.91,165.81,45.7587,-88.1347,27.1058321463,-153.80421963
-9.2,-1.5,-10.91,165.81,45.8313,-87.1694,27.3980727586,-153.58541551
-9.1,-1.7,-10.91,165.81,45.9737,-86.4226,27.6844562592,-153.476508171
-9.6,-1.8,-10.91,165.81,45.6837,-85.5156,27.7331540881,-153.046006727
-9.3,-1.7,-10.91,165.81,45.7737,-84.7586,27.9956926759,-152.906972418
-9.2,-1.3,-10.91,165.81,45.8278,-82.6185,28.6256433999,-152.401376658
-9.5,-0.6,-10.91,165.81,45.7627,-82.0423,28.7474881537,-152.214735492
-8.5,-0.9,-10.91,165.81,45.9284,-79.915,29.4863154169,-151.829313763
-8.5,-0.7,-10.91,165.81,44.835,-73.5883,30.8067038826,-149.659323202
-9.4,-2.0,-10.91,165.81,45.1693,-91.8549,25.8294623212,-154.520724269
-8.8,-2.0,-10.91,165.81,45.2867,-91.1698,26.0641671939,-154.385800478
-9.9,-1.9,-10.91,165.81,45.2684,-90.2006,26.2805308402,-154.090350745
-8.7,-2.1,-10.91,165.81,45.2118,-89.1816,26.4888979531,-153.760967579
-9.6,-2.0,-10.91,165.81,45.2418,-88.4277,26.6939133746,-153.563945669
-9.4,-2.0,-10.91,165.81,45.2572,-87.6861,26.8895215393,-153.36434919
-9.1,-1.8,-10.91,165.81,45.0404,-85.6571,27.2691495995,-152.665985394
-9.1,-1.2,-10.91,165.81,45.2532,-76.7187,30.036274162,-150.622315214
-9.1,-1.9,-10.91,165.81,45.7032,-75.4776,30.7507311637,-150.709452818
-8.9,-1.8,-10.91,165.81,44.6753,-92.282,25.4099968201,-154.365079178
-9.1,-1.8,-10.91,165.81,44.6797,-91.2833,25.6408038219,-154.064078412
-9.1,-2.5,-10.91,165.81,44.622,-90.3905,25.8109788736,-153.762236399
-8.8,-1.9,-10.91,165.81,44.6164,-89.6534,25.9823387762,-153.539850994
-10.0,-0.8,-10.91,165.81,44.5091,-88.5311,26.1832716688,-153.145836703
-9.6,-1.7,-10.91,165.81,44.4697,-87.7704,26.3453904094,-152.901090831
-10.1,-1.4,-10.91,165.81,44.5397,-85.2034,27.0535079401,-152.220476844
-8.7,-1.0,-10.91,165.81,44.5505,-77.183,29.4047056766,-150.203158827
-9.6,-0.7,-10.91,165.81,42.5064,-71.5583,29.870885744,-147.440497474
-9.6,-0.7,-10.91,165.81,42.5064,-71.5583,29.870885744,-147.440497474
-9.2,-2.7,-10.91,165.81,43.8543,-91.5231,25.0405335213,-153.664992378
-9.3,-1.9,-10.91,165.81,43.8916,-90.6177,25.2733661993,-153.406706212
-9.5,-1.9,-10.91,165.81,44.0592,-89.8697,25.5605482523,-153.276028179
-9.5,-1.8,-10.91,165.81,43.8908,-88.9134,25.6766063692,-152.889475681
-9.1,-2.1,-10.91,165.81,43.8844,-88.146,25.8594318296,-152.657010216
-9.7,-0.6,-10.91,165.81,43.94,-82.8246,27.2928802541,-151.184176439
-8.6,-0.3,-10.91,165.81,43.8036,-81.0231,27.712401923,-150.616114584
-9.1,-1.2,-10.91,165.81,43.8238,-79.5912,28.1507668422,-150.262988416
-9.8,-2.5,-10.91,165.81,43.3354,-91.7062,24.6533055216,-153.432006153
-9.8,-2.0,-10.91,165.81,43.3965,-90.7406,24.9138063487,-153.162903278
-9.5,-2.5,-10.91,165.81,43.3655,-90.0137,25.061609886,-152.919504127
-9.5,-2.1,-10.91,165.81,43.3179,-89.1234,25.2398906276,-152.618171328
-9.7,-2.1,-10.91,165.81,43.3808,-88.4185,25.4523019611,-152.440312747
-9.6,-0.7,-10.91,165.81,43.36,-83.1389,26.8048671863,-150.89425409
-9.8,-2.1,-10.91,165.81,42.9142,-90.2481,24.7022570332,-152.737102081
-9.9,-2.1,-10.91,165.81,42.9142,-90.2481,24.7022570332,-152.737102081
-10.2,-2.3,-10.91,165.81,42.705,-91.8878,24.1896221473,-153.14413221
-9.7,-2.2,-10.91,165.81,42.6999,-91.1383,24.353849638,-152.900498215
-9.4,-1.9,-10.91,165.81,42.6071,-90.3046,24.4808204775,-152.583409651
-9.9,-1.8,-10.91,165.81,42.7044,-88.332,25.0119198714,-152.020540292
-9.5,-1.0,-10.91,165.81,42.6704,-84.9993,25.8255717788,-150.995143332
-9.4,-1.4,-10.91,165.81,42.7278,-78.0696,27.8407674706,-149.122454278
-9.4,-0.4,-10.91,165.81,41.7261,-73.4843,28.6077494692,-147.28739343
-9.3,-1.1,-10.91,165.81,41.557,-75.7682,27.7166166995,-147.727506743
-9.2,-1.7,-10.91,165.81,42.1234,-92.0007,23.7714762866,-152.868176019
-9.2,-1.6,-10.91,165.81,42.0628,-91.2218,23.9024637873,-152.580824759
-9.9,-2.2,-10.91,165.81,42.0751,-90.4977,24.0737958997,-152.352356679
-9.8,-1.7,-10.91,165.81,42.004,-89.667,24.2153626457,-152.045790681
-9.8,-1.6,-10.91,165.81,42.1833,-88.7423,24.5554447415,-151.851597726
-10.0,-1.9,-10.91,165.81,41.9756,-85.2021,25.2860894175,-150.637243085
-10.3,-1.4,-10.91,165.81,41.9438,-84.4329,25.4637237782,-150.386932676
-9.0,-1.2,-10.91,165.81,42.1088,-83.7672,25.7568791459,-150.289726026
-8.9,-0.3,-10.91,165.81,44.2401,-71.9259,30.9857190135,-148.869713648
-8.5,-1.5,-10.91,165.81,44.6197,-74.5829,30.3137676647,-149.691766649
-10.1,-1.5,-10.91,165.81,41.406,-91.5121,23.3889113773,-152.327044956
-9.4,-1.7,-10.91,165.81,41.375,-90.5422,23.5825124131,-151.98911859
-9.7,-1.6,-10.91,165.81,41.4546,-89.7581,23.8151320231,-151.774688147
-10.2,-1.2,-10.91,165.81,41.4365,-88.9581,23.9873470266,-151.504938175
-10.3,-0.9,-10.91,165.81,41.3882,-88.0432,24.1693053667,-151.183770012
-9.1,-0.9,-10.91,165.81,41.4745,-83.9752,25.2505278037,-149.967513259
-9.4,-0.9,-10.91,165.81,41.4035,-83.0428,25.4483466235,-149.645088597
-9.2,-2.0,-10.91,165.81,41.3321,-82.1831,25.6311440138,-149.346757016
-8.7,-0.9,-10.91,165.81,41.5405,-81.357,26.0120086614,-149.23575368
-9.5,-1.1,-10.91,165.81,41.5079,-79.6647,26.4755536701,-148.735144153
17.9,-9.5,-10.91,165.81,65.9113,29.0402,44.584449925,143.569466872
9.0,5.4,-10.91,165.81,18.226,-77.5345,6.98105080342,-137.401807088
-10.1,-1.9,-10.91,165.81,40.7077,-90.8552,23.0507247549,-151.741799869
-9.1,-1.3,-10.91,165.81,40.9394,-89.1735,23.5905510379,-151.304617583
-9.7,-1.3,-10.91,165.81,40.8479,-87.5118,23.9160460218,-150.71278775
-10.8,-1.4,-10.91,165.81,40.8949,-86.7352,24.1370424635,-150.48931588
-10.2,-1.9,-10.91,165.81,40.8801,-85.6942,24.3839044549,-150.150322017
-9.8,-1.6,-10.91,165.81,40.8591,-85.0271,24.5373177362,-149.928702555
-9.7,-1.4,-10.91,165.81,40.922,-84.1825,24.799925661,-149.703023551
-9.2,-0.5,-10.91,165.81,40.7711,-83.1486,24.9631391581,-149.29665119
-9.4,-1.1,-10.91,165.81,40.8065,-80.8377,25.6234460901,-148.626574097
-8.9,-1.2,-10.91,165.81,40.9617,-79.9892,25.9804115859,-148.4776436
-10.1,-0.9,-10.91,165.81,40.7808,-78.9862,26.1405235856,-148.076347791
-8.7,-1.7,-10.91,165.81,40.9168,-75.7703,27.2371388398,-147.287879287
-8.3,-0.4,-10.91,165.81,43.9734,-74.2228,29.9852605715,-149.122847534
-9.0,-0.4,-10.91,165.81,41.7546,-74.1435,28.4033168087,-147.464952291
-9.6,-1.2,-10.91,165.81,40.1526,-88.4671,23.1987862116,-150.648912601
-9.1,-0.6,-10.91,165.81,40.2489,-87.7244,23.4404268619,-150.45436193
-10.0,-1.2,-10.91,165.81,40.188,-84.3353,24.2292532975,-149.324907183
-9.6,-0.4,-10.91,165.81,41.0829,-74.6056,27.7443485952,-147.102814453
-9.6,-1.8,-10.91,165.81,39.675,-91.0619,22.2840168812,-151.284483526
-10.3,-1.1,-10.91,165.81,39.5853,-90.3443,22.3759016957,-150.990996569
-9.6,-0.8,-10.91,165.81,39.6409,-89.5213,22.5965338825,-150.736738479
-10.0,-1.0,-10.91,165.81,39.4676,-88.6209,22.6754064856,-150.339954886
-10.3,-0.6,-10.91,165.81,39.5342,-84.7164,23.6553252847,-149.077284269
-8.9,-0.4,-10.91,165.81,39.5078,-79.8265,24.9425261108,-147.527687324
-10.4,-0.7,-10.91,165.81,40.23,-76.72,26.416193428,-147.084289697
-8.8,-1.3,-10.91,165.81,40.3769,-74.7029,27.175515763,-146.639490204
-9.6,-0.4,-10.91,165.81,39.0231,-87.3575,22.6452160873,-149.678203882
-9.7,-0.4,-10.91,165.81,38.9362,-86.4261,22.8005937843,-149.31715311
-10.2,-0.8,-10.91,165.81,39.005,-84.8956,23.2217774538,-148.843464591
-9.8,-0.7,-10.91,165.81,38.8436,-83.979,23.3311903739,-148.452768975
-9.8,0.0,-10.91,165.81,39.026,-83.3456,23.6282892391,-148.348095917
-9.3,-0.1,-10.91,165.81,38.9622,-82.2669,23.8619940876,-147.964844131
-10.5,-0.5,-10.91,165.81,38.9836,-80.8338,24.2643147008,-147.524041993
-10.5,-0.4,-10.91,165.81,38.9952,-80.0812,24.4818996046,-147.296922318
-9.8,-0.8,-10.91,165.81,38.2976,-91.3795,21.2426469067,-150.721421892
-9.9,-1.4,-10.91,165.81,38.276,-89.9308,21.531715206,-150.193523575
-9.6,-0.4,-10.91,165.81,38.2475,-89.0809,21.6949640458,-149.878787284
-10.0,-0.2,-10.91,165.81,38.2926,-88.2812,21.9043303898,-149.620668645
-10.1,-0.3,-10.91,165.81,38.2124,-87.5114,22.0192459415,-149.311703168
-9.8,-0.4,-10.91,165.81,38.4001,-85.8714,22.5387471359,-148.845330334
-10.0,-0.5,-10.91,165.81,38.2916,-85.1714,22.6263711695,-148.550420043
-10.0,-1.9,-10.91,165.81,38.2816,-84.3274,22.8252975505,-148.260898701
-9.9,-0.2,-10.91,165.81,38.3001,-83.5834,23.0249061847,-148.02285606
-10.0,-0.8,-10.91,165.81,38.3366,-82.6443,23.2922255364,-147.733368693
-9.9,-0.8,-10.91,165.81,38.3307,-81.9522,23.4683976755,-147.504345512
-10.2,-0.4,-10.91,165.81,38.1909,-80.9904,23.6180378735,-147.114019966
-8.7,0.0,-10.91,165.81,38.2825,-80.1195,23.9259691743,-146.888854143
-10.2,-0.6,-10.91,165.81,37.5877,-91.7458,20.6612662154,-150.519712666
-9.9,-0.2,-10.91,165.81,37.6774,-88.5804,21.3897421622,-149.419633037
-10.1,-0.3,-10.91,165.81,37.5946,-86.8779,21.708682715,-148.77675175
-10.0,-0.9,-10.91,165.81,37.7724,-80.5013,23.4281318165,-146.717239067
-8.7,-0.6,-10.91,165.81,44.7694,-79.1417,28.9405775082,-150.816145282
-8.8,-1.7,-10.91,165.81,48.28,-89.443,28.3856233725,-155.778522067
-8.4,-1.6,-10.91,165.81,49.651,-88.088,29.5674312762,-156.3737926
-8.8,-0.7,-10.91,165.81,49.74,-86.755,29.9672077239,-156.128222657
-8.3,-0.7,-10.91,165.81,49.189,-84.763,30.1674569117,-155.285125322
-9.1,-1.1,-10.91,165.81,48.613,-85.258,29.6774113886,-154.983444906
-8.9,-1.5,-10.91,165.81,47.723,-84.814,29.2405495692,-154.251855584
-9.3,-1.8,-10.91,165.81,41.9069,-93.2153,23.3629469771,-153.157001592
-10.0,-1.0,-10.91,165.81,40.379,-87.0967,23.682353604,-150.319481802
-9.2,-2.0,-10.91,165.81,46.548,-91.691,26.7551130004,-155.293019767
-9.2,-1.9,-10.91,165.81,46.472,-91.769,26.6885224354,-155.269266005
-8.8,-1.7,-10.91,165.81,46.438,-91.987,26.6162972981,-155.311338676
-8.5,-1.6,-10.91,165.81,46.297,-92.068,26.5076063959,-155.250008298
-8.3,-1.6,-10.91,165.81,46.251,-92.179,26.452658683,-155.254671603
-8.0,-1.9,-10.91,165.81,46.061,-92.221,26.3214155082,-155.153740267
-8.2,-1.6,-10.91,165.81,46.027,-92.37,26.2655246164,-155.17722663
-9.2,-1.6,-10.91,165.81,45.986,-92.538,26.2009479709,-155.202387192
-9.3,-1.7,-10.91,165.81,45.86,-92.615,26.1026261639,-155.15100713
-9.0,-1.6,-10.91,165.81,45.754,-92.641,26.0286236925,-155.096620322
-8.8,-1.6,-10.91,165.81,45.655,-92.635,25.9662718523,-155.037012171
-8.7,-1.5,-10.91,165.81,45.564,-92.634,25.9078509761,-154.98370069
-8.8,-1.5,-10.91,165.81,45.487,-92.651,25.8543246618,-154.944042518
-8.9,-1.7,-10.91,165.81,45.389,-92.584,25.806128217,-154.867104798
-8.8,-1.5,-10.91,165.81,45.35,-92.747,25.7441646051,-154.893592967
-8.8,-1.4,-10.91,165.81,45.268,-92.834,25.6715678406,-154.872613651
