PP-wave time shift, SS-wave time shift
-6.3,-7.3
-7.5,-22.7
-4.4,-8.3
-7.2,-9.9
-6.7,-3.2
-6.8,-8.1
-6.5,6.7
-7.7,-8.5
-3.1,-3.9
-4.7,-24.5
-4.6,-9.2
-5.5,-6.4
-8.3,-4.9
-2.9,-2.3
-5.8,-0.5
-5.1,-2.9
-6.0,-3.4
-6.0,-3.4
-9.5,-14.5
-5.7,-4.7
-8.9,25.9
-6.2,-6.4
-6.2,-6.4
-6.2,-6.4
-5.8,27.35
-7.8,-9.3
-7.1,-8.6
-9.2,21.3
-4.5,-4.6
-7.3,-7.4
-7.5,-7.5
-4.7,-11.9
-6.4,-6.0
-7.0,-7.1
-4.3,-4.5
-0.6,7.9
-7.2,-8.5
-5.9,-19.3
-6.4,-11.0
4.2,10.7
4.3,-2.1
-4.6,-11.4
-7.2,-8.4
-7.8,-1.5
-7.8,-0.2
1.6,-0.9
-7.1,6.3
-6.1,-3.8
-5.6,-4.2
-4.7,-7.2
-9.1,-8.5
-6.2,-5.1
-7.6,-14.7
-6.6,-9.4
11.6,12.6
-6.3,-5.4
-9.8,-9.0
6.6,14.3
6.5,14.1
-6.6,22.0
-6.1,-5.3
-6.3,-3.4
-6.3,-3.6
-6.4,-3.6
-6.3,22.9
-6.7,-6.7
-6.8,-2.6
-5.2,-8.6
-6.7,-5.1
-3.3,-5.6
-7.4,-3.7
-6.2,-7.2
-4.8,-2.2
-4.8,-2.1
-6.2,-11.0
-5.1,-8.2
-9.2,-16.2
-7.2,-5.2
-6.2,-3.8
-3.4,-3.3
-4.8,-3.5
-5.1,5.6
-5.7,-9.3
-6.3,-10.2
-5.4,-6.8
-5.5,-6.9
-4.5,-12.9
4.3,-23.5
-4.6,-9.6
-6.4,-11.1
-6.5,-11.3
-8.0,-14.3
-7.0,-11.9
-4.9,-10.8
-6.9,-20.5
-4.1,-10.8
-4.1,-10.7
-5.9,-14.3
-6.5,-18.1
-4.7,-11.6
-6.3,-11.1
-8.5,-20.5
-6.2,-12.8
-7.1,-19.3
-7.1,-19.3
-2.2,0.1
-2.2,0.2
-5.3,-10.8
-5.4,-7.6
-6.3,-5.7
-5.1,-7.5
-6.1,-16.9
-5.6,-15.7
-6.8,-20.5
-7.1,-11.6
-7.1,-11.0
-6.4,-17.0
-6.1,-18.5
-6.4,-17.3
-4.9,-10.5
-3.8,-11.5
-2.1,-9.4
-6.3,-9.6
-5.3,28.75
-6.4,-52.25
-5.5,-24.3
-6.5,-13.4
-7.2,-14.5
-6.2,-7.0
-5.9,-14.6
-6.3,-18.4
-6.9,-16.2
-7.3,-20.3
-7.1,-42.65
-5.3,13.0
-6.9,-16.6
-2.5,2.9
-6.2,-18.6
-0.3,-4.1
-6.0,-20.1
4.1,0.0
-6.3,-17.3
-6.8,-12.0
-6.0,-12.0
-4.8,-16.4
-2.9,-3.0
-7.2,-18.0
-6.2,-52.15
-6.8,-9.5
-4.0,-15.9
-6.9,-11.7
-6.2,-9.8
5.5,-3.4
-5.8,-16.4
-5.2,-13.9
-5.0,-13.1
-7.0,-20.6
-6.8,-14.8
-5.4,-15.6
-1.5,-11.9
-2.2,-6.0
-6.3,-44.25
-5.7,-14.6
-3.1,-11.1
-3.1,-11.0
-3.1,-11.3
-3.2,-10.9
-3.1,-11.6
1.7,-5.5
-4.2,-11.4
-6.7,-52.45
-4.0,-13.9
-6.4,-10.5
-5.7,-9.1
-6.1,-13.4
-3.6,1.1
-3.6,1.1
-3.4,-6.2
16.1,-3.1
-7.1,-19.3
-5.2,-18.8
3.8,5.1
-6.7,-11.0
-4.3,-11.4
-6.5,-10.2
-3.5,-12.4
-24.2,-8.2
-7.0,-16.6
-4.5,-10.5
-6.4,-6.4
-4.8,-9.6
6.3,9.2
-25.6,-36.55
4.1,-1.4
-5.5,-9.5
-6.4,-9.4
4.3,-1.1
4.2,-1.0
4.7,0.9
-0.5,17.0
-1.4,-2.5
0.2,-7.3
0.2,-7.3
-1.8,-15.9
-1.8,-15.6
-3.3,22.9
-0.3,-2.9
-4.4,16.9
-4.9,-8.2
-6.2,-11.0
-2.9,-5.4
0.3,0.3
-4.4,18.5
-2.0,-3.2
-1.3,24.4
-4.5,-6.0
-2.0,-2.2
-2.0,-3.4
-0.7,-2.0
-1.0,-5.1
-30.75,-12.2
-0.2,-2.1
1.3,0.4
-1.9,10.8
-4.4,-13.0
0.9,0.7
-3.6,-12.1
-3.7,-0.5
-2.7,-11.9
-2.3,-12.9
1.4,0.3
0.2,-2.3
-4.0,-16.3
1.1,-0.4
0.1,22.7
-1.5,-11.2
0.9,0.7
-3.0,-8.3
-2.8,-10.8
-3.1,-7.8
-4.5,-12.7
-2.9,-16.8
-2.8,-10.9
-2.9,-11.2
0.2,-2.5
-0.9,-3.1
-2.9,-8.4
-3.2,-8.5
-2.4,-8.5
-2.8,-8.4
-2.3,-16.1
-3.0,-7.2
-2.3,14.1
-4.6,-8.2
-1.8,-6.1
-2.1,-7.7
-2.2,-6.5
-2.4,22.6
-1.7,-4.9
-0.2,-15.6
28.55,-2.2
-1.8,-2.0
-4.6,-10.2
-5.4,-33.25
-5.2,-10.2
-3.6,-5.8
28.85,-2.8
28.85,-2.9
-5.0,-11.2
-1.6,-4.7
0.4,-2.8
1.5,1.0
0.4,-5.4
-2.7,-6.5
29.85,-3.9
-1.0,-2.7
-3.6,-8.2
-5.4,-13.4
-3.4,-12.2
1.6,-35.05
1.7,-35.25
3.5,-1.6
-2.6,-16.3
1.8,-3.3
0.7,0.6
-3.2,14.1
0.2,-3.6
-1.1,-4.4
1.9,0.5
-4.2,-11.7
1.2,-1.8
-3.7,-16.2
0.8,-3.1
-0.2,-3.2
-5.4,-16.6
-3.0,-8.8
-0.9,-3.5
-1.1,-4.0
-7.6,9.6
-4.1,9.8
-3.3,8.4
-3.8,3.9
-3.3,10.1
-3.4,10.4
-3.7,10.1
-5.8,-7.0
-3.2,10.6
-3.2,7.0
-3.9,15.1
4.0,1.6
-2.7,9.7
-3.9,10.4
-3.7,11.9
-3.6,8.7
-3.8,1.6
-3.6,7.0
-4.1,3.0
-4.7,14.5
-3.5,10.0
-3.6,10.2
-3.6,10.2
-3.5,10.3
-3.5,10.4
-3.6,10.2
-3.5,10.3
-3.5,10.3
-3.6,10.2
-3.5,10.4
-3.6,10.2
-3.6,10.2
-3.5,10.4
-3.5,10.2
-3.6,7.2
-3.3,0.8
-3.6,8.0
-3.7,8.4
-4.3,6.0
-4.2,-0.5
-3.5,7.4
-3.6,11.8
-4.6,11.3
-8.1,-1.3
-8.1,-1.2
-4.6,7.5
-4.3,12.1
-4.1,13.4
-3.7,10.0
-3.6,12.5
-3.6,9.4
-3.9,14.4
-3.8,10.2
-3.8,17.1
-3.9,10.2
-4.1,9.4
-3.7,2.9
-4.3,6.1
-3.1,6.3
-3.9,8.4
-3.9,8.6
-3.4,8.4
-4.0,16.6
-4.0,10.1
-3.6,6.0
-3.7,13.1
-17.8,7.3
-3.6,11.3
-3.2,-0.8
-3.7,7.1
-4.5,8.5
-3.6,6.1
-3.9,10.9
-3.4,7.2
-4.4,17.8
-14.4,8.5
-3.5,17.8
-3.3,14.5
-3.3,6.8
-3.1,11.4
-4.0,22.9
-3.9,6.9
-3.7,6.9
-3.9,9.1
-2.7,13.1
-3.5,12.4
-3.8,7.7
-3.6,13.7
-2.7,3.4
-3.4,8.8
-3.3,5.0
-3.3,11.6
-4.2,9.1
-3.5,9.5
-3.3,11.2
-3.6,11.0
-3.8,0.9
-3.9,9.3
3.0,-3.8
-3.4,10.1
-3.8,6.5
-2.5,4.4
-2.5,4.1
-3.8,10.9
-3.5,14.2
-3.6,10.7
-3.7,7.8
-3.8,-0.7
-2.6,4.8
-3.6,8.6
-4.7,8.8
-3.6,9.3
-3.9,9.8
-3.3,12.7
4.4,7.8
4.4,7.8
-3.6,16.3
-3.8,8.6
-3.8,8.6
-3.7,9.5
-4.2,13.7
-3.7,8.3
-3.9,11.3
-3.5,9.5
-3.5,10.3
-3.6,10.4
-3.6,10.4
-3.7,9.8
-3.7,7.6
-3.8,7.7
-3.4,11.8
-3.6,8.7
-4.0,12.3
-4.2,1.6
-3.4,10.5
-4.0,10.2
-3.6,11.6
-4.0,10.9
-3.7,16.5
-3.7,5.9
-4.4,15.5
-3.7,9.4
-3.9,9.0
-4.1,10.9
-3.5,6.7
-3.9,8.0
-4.3,9.5
-4.5,12.8
-3.3,3.6
-3.6,9.6
-3.7,10.6
-3.3,2.0
-3.3,5.8
-3.4,8.6
-3.4,15.6
-3.8,7.0
-5.6,13.0
-3.4,15.2
-3.8,6.8
-3.0,10.3
-4.3,1.6
-3.7,4.6
-3.8,10.4
-3.1,12.0
-3.4,10.0
-4.2,13.6
-3.6,10.2
-4.0,12.0
-3.6,11.2
-5.3,8.8
-5.3,8.7
-5.3,8.7
-3.5,8.7
-4.3,10.9
-3.3,11.5
-3.9,13.4
-3.8,6.5
-4.5,13.0
-3.6,10.4
-3.6,10.3
-3.6,10.4
-3.6,-26.2
-3.6,10.3
-3.6,10.4
-4.1,21.2
-0.1,4.9
-0.3,5.8
-0.2,3.6
-0.5,3.5
-0.3,6.7
-0.3,5.0
-0.3,5.1
0.9,5.6
-0.5,2.4
-0.1,5.3
-1.0,5.9
0.5,4.4
0.8,4.7
-0.7,2.3
-0.5,3.9
-0.3,4.8
-2.3,-3.5
-8.3,-8.2
-0.3,2.0
-0.4,2.0
-0.9,2.9
-0.5,3.7
-0.3,4.8
-0.3,4.8
-0.3,4.8
-0.3,4.8
-0.3,4.6
-0.3,4.9
-0.3,4.9
-0.4,4.7
-0.3,4.9
-0.3,4.7
-0.3,4.8
-0.2,4.9
-0.3,4.7
-0.4,1.9
-4.2,-4.6
-0.2,3.8
-2.1,-6.4
-5.2,-4.1
0.3,2.9
-0.4,4.5
-4.5,9.2
-4.5,-1.0
-0.3,3.5
-0.3,3.2
-0.7,5.3
0.7,3.6
-5.5,-1.7
-0.6,3.5
-0.8,0.6
-0.3,7.1
-0.1,4.9
-0.3,-0.5
0.2,3.8
-0.3,6.1
0.0,5.3
-0.4,4.5
-0.9,2.6
0.4,6.2
-1.7,-4.1
-1.2,2.6
-0.2,4.6
-0.3,4.5
-0.1,5.2
-0.6,3.3
0.0,5.0
-0.8,5.0
-3.2,-3.3
-0.2,6.1
0.5,5.8
0.5,4.4
-1.2,-31.95
0.0,3.5
-0.6,4.1
-0.7,5.6
1.6,5.7
-0.9,2.5
-0.2,3.3
-2.7,-1.4
-0.6,5.2
-1.7,-3.9
-8.4,-13.1
-4.8,-2.8
-0.2,3.6
-1.0,-3.6
-0.2,3.6
-2.3,-6.8
0.5,4.8
-0.5,3.2
-0.4,3.3
-0.3,5.1
0.7,5.4
-0.2,5.8
-0.7,4.0
-0.6,1.9
0.2,5.3
-0.8,6.8
-0.8,6.1
-1.8,-4.0
-0.7,4.7
-0.5,3.2
-0.4,4.3
-0.4,3.6
1.2,4.6
0.5,7.8
-0.5,7.6
-0.9,4.6
-0.3,5.8
-0.1,6.0
-1.1,-0.9
0.6,5.4
-1.0,2.8
1.4,7.8
-2.1,-2.4
-0.3,-2.0
-1.8,-4.4
-0.7,3.9
1.6,7.5
-0.2,7.1
-0.5,2.4
-0.6,4.9
-0.1,4.4
0.4,5.2
-0.1,5.6
-1.9,-3.9
-0.2,6.6
0.0,2.4
-4.7,-6.9
-7.4,-0.6
-0.2,6.9
-2.0,-3.4
-4.4,0.7
-1.3,2.4
-0.2,4.1
-0.6,3.8
-0.1,3.6
0.8,6.4
-0.6,4.6
-0.6,6.9
-0.1,5.5
-0.7,3.0
-0.6,3.8
1.2,3.6
0.3,5.3
-0.3,5.8
-0.6,5.1
-0.5,3.2
-0.4,3.6
-1.5,-3.6
-0.7,3.4
-0.7,3.3
-0.5,4.7
-0.4,-2.9
-0.7,4.4
-0.3,3.6
-0.5,5.4
-0.6,3.5
-0.6,4.8
-0.3,5.0
-0.3,4.7
-0.3,4.8
0.1,7.5
-0.4,2.9
-0.3,4.9
-0.4,3.7
-0.1,4.9
-2.5,-5.6
-2.5,-5.6
-0.4,5.7
-6.9,-7.1
-0.6,4.3
-0.7,3.0
0.0,5.7
0.1,4.3
-1.3,-4.4
-0.5,3.7
-0.4,4.0
-0.9,2.1
-0.5,4.8
-0.5,3.8
-1.7,-2.4
-0.5,2.5
0.0,2.7
-0.4,3.6
-2.0,-4.2
-0.1,3.4
-0.4,3.0
-0.2,5.7
-0.7,3.9
-0.6,4.2
-0.7,-2.9
-0.6,4.2
-0.5,5.3
-0.2,5.5
-2.3,-31.35
-0.2,3.5
-0.5,2.9
-1.2,3.6
-0.2,5.4
0.5,5.9
0.6,3.7
-0.6,5.1
-0.9,2.5
-1.3,6.3
-0.1,2.0
-2.9,-6.6
0.8,2.3
-0.1,5.0
0.0,2.5
-7.9,1.4
0.7,6.4
-1.2,6.0
-0.5,4.8
-0.3,4.7
-0.6,4.4
-0.1,4.9
-0.3,5.3
0.0,4.2
-0.4,1.8
0.5,4.2
0.1,3.1
-29.15,6.1
-0.3,2.3
0.6,3.9
-0.3,4.6
-0.1,3.7
0.5,3.0
1.0,3.8
-6.6,-1.6
-1.9,-0.2
0.1,5.7
-0.1,5.6
-0.3,3.6
-3.7,-5.9
0.6,2.3
-1.4,1.1
-1.4,1.2
-0.2,3.1
-0.4,2.8
-0.8,2.9
-3.0,-4.5
-0.3,4.8
-0.3,4.8
-0.3,-36.85
-0.3,-36.75
-0.3,4.8
-0.3,4.8
-0.1,4.3
-1.0,-5.8
-7.7,-6.8
-4.1,-3.4
-4.1,8.7
-4.1,-1.1
-5.1,-1.8
-1.7,-0.1
-2.1,2.1
-1.1,-2.5
-2.0,1.1
-3.8,-3.2
-3.5,-7.1
1.8,-4.0
11.0,2.0
0.7,-21.6
-6.3,-5.5
-0.8,-4.1
-1.2,-5.8
-3.4,0.4
-1.0,-8.3
-6.5,-7.5
-0.6,-8.1
10.7,0.7
-1.7,4.3
0.6,-8.7
0.6,-8.5
-1.9,-2.0
-1.3,-2.1
29.85,-2.3
-2.5,2.7
-4.7,-3.2
-3.7,-0.8
-5.0,-2.6
0.4,3.2
-1.5,6.2
-3.0,-7.7
-3.0,-7.7
-2.7,7.6
-9.1,-5.6
-0.9,5.3
-2.6,-24.3
-4.2,0.3
-5.9,2.6
-2.5,6.8
-1.7,23.5
-6.7,-3.2
-5.5,0.7
-3.4,0.3
-3.6,0.3
-3.8,11.9
-2.8,-13.6
-4.5,1.3
-3.0,-42.85
-8.0,-6.0
-6.0,-5.6
-1.9,-36.55
-2.8,1.0
-3.5,3.0
-3.0,-2.3
-3.0,9.2
-2.1,0.0
-5.0,0.8
-3.5,2.4
-3.2,4.4
0.5,-0.2
-0.8,5.6
-1.1,4.8
-0.6,5.7
-0.2,4.2
-4.8,-7.8
-4.2,22.7
-4.1,22.6
-0.8,0.7
-3.5,-0.5
-3.5,-0.6
-1.7,2.2
-0.7,5.6
-4.6,9.0
-3.5,9.3
-5.3,4.0
-5.4,-1.0
-2.1,0.9
-6.4,-6.1
-3.3,10.1
-3.7,-13.1
-5.0,2.8
-3.3,9.6
-3.0,-31.25
-3.7,11.5
-2.6,-6.1
-4.1,8.7
-4.5,-9.7
-2.7,-2.4
-2.1,0.9
-0.5,5.0
-5.6,-3.7
-3.1,1.4
-1.4,5.4
-1.2,2.5
-5.2,-9.1
-6.1,7.8
-6.0,-1.2
-4.6,10.1
-1.9,0.0
-8.1,3.9
-2.0,15.2
-4.0,-9.3
-2.7,1.2
-1.3,2.4
-1.7,4.4
-1.5,2.8
-1.8,2.1
-3.4,4.2
-4.8,-0.3
-2.6,1.1
-2.8,1.9
-0.9,2.4
-2.9,4.1
-1.6,-0.2
-1.6,-0.2
-1.0,4.7
-1.5,4.2
-1.7,2.3
-1.2,2.8
-8.5,-6.9
-3.3,10.9
-2.3,2.2
-3.0,-46.15
-3.0,-0.2
-6.0,11.9
-6.0,9.3
-6.0,10.3
-7.3,-6.5
-6.2,22.0
-5.0,-0.2
-7.9,-11.0
-2.1,2.3
-0.3,-2.6
-0.5,-1.3
-3.1,-2.7
-3.8,-3.2
-2.9,-2.7
-2.6,-6.1
-0.4,-1.6
-4.2,-6.6
-4.7,-57.65
-1.3,0.5
-2.1,-9.0
-2.4,0.7
-4.0,1.5
-2.7,-13.4
-1.6,-4.4
-4.7,-3.4
-1.8,10.9
-2.9,-24.4
-0.7,-1.6
-3.2,0.9
-2.3,-4.9
-4.2,-6.4
-1.7,-3.0
-1.9,-3.0
-3.9,-1.3
-1.6,-3.2
-3.0,-12.6
-3.7,-7.3
-4.2,-1.7
-3.5,-4.2
-2.9,-5.0
-5.2,-6.8
4.2,14.2
-3.2,-8.1
-3.0,-17.1
-1.6,10.3
-2.3,-8.9
-4.0,-7.5
-3.3,-9.7
-3.3,-7.4
-2.1,-2.1
-3.0,-6.9
-4.1,-15.0
-2.6,-0.2
-0.2,-15.3
-1.8,-7.4
-4.5,-4.7
-5.1,-6.8
-3.4,-5.1
-3.5,-11.6
-0.4,-11.0
0.9,3.2
1.1,8.3
2.1,6.9
2.1,6.8
-1.1,3.6
3.0,3.6
3.0,3.6
-0.8,5.5
-0.1,2.1
0.6,4.5
-1.0,4.8
2.5,-7.2
1.5,10.7
-0.1,5.4
-0.8,2.8
0.4,4.6
-1.3,-0.7
-3.2,-9.1
4.7,5.5
-5.6,-6.2
2.7,0.4
-1.6,5.9
-1.6,2.5
1.1,9.3
0.8,4.9
5.0,11.2
2.1,15.0
-1.3,-26.65
-1.1,2.6
-1.4,1.6
4.0,-3.3
-2.0,1.3
-1.1,0.8
-1.1,0.4
0.7,4.5
-1.4,1.0
0.3,3.3
-2.0,4.2
2.2,-7.1
-3.3,-8.0
0.1,4.2
1.6,7.6
0.3,3.3
0.7,12.7
-0.7,3.8
1.1,15.0
1.3,5.8
2.9,10.7
3.0,10.7
1.3,11.7
1.9,7.1
-4.5,-1.0
-4.5,-1.4
-0.6,5.3
-0.6,5.0
-0.6,5.6
-0.5,5.0
-0.6,6.6
-0.2,4.6
-0.8,0.7
3.2,-2.8
-1.0,-0.3
5.0,5.9
-0.8,5.2
1.6,2.7
1.3,9.1
-0.6,5.4
3.4,13.4
-1.5,2.8
-1.1,-0.4
4.8,12.6
3.7,10.9
4.7,8.7
5.1,11.1
5.6,7.6
2.8,6.2
4.1,2.1
3.9,7.0
3.3,2.0
4.6,10.1
4.6,10.5
4.6,8.7
4.7,13.4
-3.7,-5.0
3.9,12.2
4.8,9.3
4.3,11.8
-8.3,-2.3
3.8,6.4
3.2,3.8
3.7,9.4
4.4,12.3
1.8,0.7
4.5,12.9
4.4,9.9
4.4,11.2
4.0,7.7
4.4,12.3
4.4,9.7
4.6,11.8
4.0,5.9
-6.0,-0.3
3.7,16.1
4.4,14.1
3.8,9.6
4.0,7.2
4.5,10.4
3.9,0.8
4.2,8.5
5.0,11.1
4.0,15.5
4.7,9.7
3.6,12.6
5.0,8.6
-18.2,3.0
-18.4,-24.3
-19.3,-24.6
-19.3,-26.35
-19.8,-27.15
-20.0,-3.8
-20.3,-3.6
-21.1,-3.2
3.8,16.4
3.7,11.4
3.8,9.7
-0.6,-5.9
3.8,12.2
3.8,10.3
5.0,13.7
-17.9,4.2
-18.1,-22.9
-17.7,-22.6
-18.3,-23.7
-18.9,-24.7
-19.2,-24.9
-20.2,-2.2
-20.6,-2.6
-21.1,-3.5
0.7,-2.2
0.7,-2.4
3.9,0.7
5.2,12.6
-1.2,-3.9
-2.0,-4.8
-18.7,-21.1
-18.8,-21.3
-19.1,-22.5
-19.5,-1.6
-19.6,-1.5
2.5,-1.8
3.5,11.5
5.2,12.0
3.8,16.3
-2.5,0.2
4.3,13.7
-2.9,-2.6
2.6,-1.8
-20.6,-3.1
5.3,15.9
4.7,9.6
4.6,15.9
3.5,8.3
4.6,15.3
2.1,-3.3
3.5,17.2
4.3,10.5
3.9,16.4
4.6,10.3
-18.0,11.3
4.4,4.7
3.9,13.7
4.5,6.7
4.8,10.8
3.6,19.5
-1.4,-4.3
-1.3,-6.2
-2.9,-7.6
4.4,8.4
4.8,12.5
6.6,11.0
4.4,21.3
3.2,13.0
4.8,15.6
-1.2,-5.2
-1.2,-5.2
4.4,14.6
4.2,11.7
4.1,15.7
4.1,9.9
1.8,2.0
-0.3,-3.0
-1.9,-5.8
5.0,10.8
-6.0,-13.2
4.5,10.8
0.0,-4.5
-1.0,-5.6
-1.3,-6.9
-2.5,-35.95
3.7,9.1
2.8,1.9
4.1,15.4
3.8,10.9
3.7,12.4
4.7,14.3
4.0,5.8
4.8,14.5
4.0,8.5
4.5,6.9
3.8,7.9
4.5,5.5
4.4,11.2
4.3,11.1
3.9,12.1
4.8,11.7
-5.1,1.6
4.7,11.5
4.0,11.7
4.1,13.0
4.4,11.2
2.6,9.6
4.6,10.1
3.5,7.9
5.0,11.7
4.3,11.6
4.3,11.6
3.9,11.5
4.0,21.3
4.4,11.0
4.6,14.6
4.9,12.2
4.1,15.2
5.3,9.1
3.9,6.0
5.5,10.5
4.2,4.6
3.5,2.1
2.9,-0.4
3.7,11.1
4.8,13.0
4.4,12.1
3.6,14.4
5.6,9.0
3.9,14.2
4.4,11.6
4.1,9.0
4.5,10.4
-7.1,-49.45
3.9,10.4
3.9,9.6
4.3,8.9
4.3,5.6
3.7,7.3
3.7,-26.75
3.8,9.9
3.1,-1.6
4.7,10.2
4.4,12.7
4.1,16.4
4.5,17.0
4.4,13.5
3.8,14.9
6.2,10.7
-0.3,-8.8
5.3,10.0
4.0,9.4
3.8,9.9
3.7,9.8
3.7,9.3
3.9,12.1
4.5,11.5
4.5,9.1
3.8,10.3
4.2,8.9
4.2,13.0
5.2,-20.6
-0.1,-5.1
4.0,10.6
-1.5,1.3
-1.5,1.3
3.4,9.8
4.6,10.6
4.1,12.9
5.4,10.3
4.0,8.9
4.6,3.1
4.1,5.5
-5.8,-23.8
3.8,12.6
3.9,14.5
5.6,12.6
4.1,10.9
3.6,10.7
4.3,10.5
-2.9,3.6
3.9,16.9
4.4,19.3
-1.6,-5.1
4.3,6.9
3.2,-18.6
-4.2,-10.2
-4.2,-10.4
0.9,-0.9
3.7,11.0
5.1,7.2
4.1,9.4
4.8,20.5
4.0,10.1
4.8,15.6
3.8,16.4
4.4,12.4
4.0,-0.3
4.2,9.8
4.4,9.5
5.8,5.8
5.8,6.2
5.8,6.1
-22.1,0.3
-18.9,0.8
-19.3,2.2
4.3,12.4
4.4,10.0
3.7,11.2
-17.9,1.7
-1.1,2.5
4.0,9.5
5.3,12.0
-40.45,1.3
4.2,5.5
3.8,5.0
4.3,11.2
4.6,4.5
1.9,1.4
4.8,5.5
3.9,10.7
3.7,7.4
5.2,14.6
4.2,-22.8
5.4,10.2
1.0,2.5
4.4,11.0
4.5,11.5
4.1,14.5
6.1,13.6
0.2,-4.9
-5.9,-5.1
-5.9,-5.1
-1.6,-6.2
1.0,-2.5
-3.1,-4.8
0.7,-2.2
0.2,-4.9
-3.3,-11.0
-0.3,-2.0
-1.1,-3.0
-3.7,-11.9
-0.3,-4.4
-2.2,-11.6
-0.7,-6.9
1.2,-2.7
-5.7,-9.7
0.1,-3.3
-2.7,-11.9
-2.2,-6.6
-3.1,-11.0
0.0,-5.2
-0.2,-0.8
-0.4,-7.2
0.8,-4.1
-3.5,-12.7
-0.1,-4.6
-2.2,-5.9
-2.5,-11.2
0.5,-2.1
-0.5,-7.7
1.3,-3.4
0.4,-2.9
2.6,0.5
-1.0,-6.2
-2.0,-2.8
-2.8,-7.9
-0.8,-1.5
-0.9,-6.8
0.3,-1.8
0.2,-3.8
-0.9,-2.2
0.1,-5.3
0.3,-2.7
2.6,-3.4
1.2,-2.7
-0.4,-0.9
-2.3,-1.9
-2.3,-1.9
-49.05,-3.0
-3.2,-10.0
0.7,-4.7
0.1,-3.4
-1.2,-9.6
-1.8,-9.5
-5.2,-7.5
-0.5,-2.5
-2.6,-11.8
-3.1,-5.6
2.2,-6.5
-1.8,-7.1
0.3,-1.6
-0.1,-1.9
0.0,-1.4
-0.5,-1.0
-0.6,-0.9
-0.3,-9.7
0.2,-7.5
3.8,-0.1
-2.2,-7.0
-0.5,0.4
-3.4,-8.6
0.4,-4.5
2.0,-1.2
2.0,-1.1
-0.5,-5.7
-0.9,-1.8
-0.5,-1.8
-2.2,-0.7
-0.6,-3.6
-4.5,-10.0
-0.5,-0.7
-0.6,-3.4
0.1,-4.9
0.4,-5.6
-3.1,-12.8
1.5,-1.6
-0.1,-4.3
-3.7,-7.7
0.6,-3.4
-3.7,-9.6
-4.2,-13.1
-0.2,-6.6
-0.1,-4.7
-2.0,-10.6
1.9,-1.9
5.2,5.7
0.1,-3.7
2.1,-1.3
0.3,-3.2
-2.3,-5.0
-1.9,-10.3
-1.8,-8.8
0.6,2.3
1.3,-0.6
-0.8,-5.1
-0.2,-1.7
1.0,-2.5
1.0,-2.4
-0.3,12.8
-2.2,9.3
-2.2,9.5
-1.0,-14.4
-0.9,-13.8
-0.6,-4.6
-0.3,-3.8
2.6,-6.9
-0.9,-6.7
1.4,1.1
-4.2,-12.0
-0.3,-9.3
1.2,0.1
26.85,20.4
-2.9,-1.4
-3.4,-8.9
-1.6,-4.3
-2.6,-3.5
-3.0,-0.4
-3.8,-0.3
-2.8,-1.7
3.9,-21.2
-3.0,-7.3
0.0,-12.6
0.9,-5.0
2.6,-0.9
-1.0,-1.5
0.8,-2.1
-1.1,-2.3
1.4,1.2
0.6,0.4
-1.7,-4.3
-3.0,-3.0
0.0,0.4
-2.7,-2.9
-2.1,-0.9
-0.9,-1.1
-3.4,-3.7
-1.2,-2.6
-0.3,-5.4
-0.5,-5.7
-0.4,-2.9
-3.1,-2.9
-1.9,-3.7
-2.6,-3.3
-0.7,-4.2
-1.7,-2.4
-1.5,0.5
-0.6,-7.9
-2.5,-1.2
-2.5,-1.2
-2.4,-0.9
-2.4,-1.0
-2.5,-1.3
-2.3,-1.0
-2.3,-1.0
-2.4,-1.1
-2.5,-1.4
-2.5,-1.3
-2.5,-1.2
-2.3,-1.0
-2.5,-1.1
-0.4,-0.1
-2.7,-5.2
-2.9,-7.8
-3.4,-7.9
-1.2,-1.3
-2.4,-4.8
-6.5,-19.3
-6.6,-19.4
-0.6,-1.0
-3.4,-6.3
-1.1,-2.7
-1.0,-2.7
-3.3,-8.4
-2.6,-3.2
-0.2,9.5
-0.5,-2.6
-0.5,-2.5
-0.6,-2.6
-1.0,-2.0
-2.2,-2.9
-2.2,-7.6
-1.3,-0.5
-2.5,-1.5
-3.6,-3.5
-1.9,-1.7
-5.3,-9.8
-5.3,-9.4
-3.7,-9.7
-1.7,-6.7
-2.2,-8.2
-0.4,-1.4
-0.4,-1.4
-6.0,-13.4
-1.3,-4.4
0.0,2.2
-3.0,-3.0
-1.8,-1.8
-1.4,-3.2
-2.1,-3.8
-3.3,-10.0
-3.3,-9.7
-1.9,-2.1
-2.0,-2.3
-2.1,-1.4
-2.3,-7.1
-1.8,-2.0
-1.7,-2.4
-2.6,-2.9
-1.7,-2.5
-1.6,-2.9
-2.9,-9.2
-3.4,-8.7
-1.8,-3.2
-1.8,-3.2
-1.4,-2.5
-3.3,-8.5
1.3,-5.9
-4.0,-11.3
-1.6,-3.5
-0.7,-2.7
-2.5,-1.9
-3.0,-8.9
-3.7,-8.7
-1.6,-4.0
-2.4,-3.4
-1.0,-2.0
-1.0,-2.1
-1.3,-2.2
-4.3,-9.4
-3.7,-9.4
-3.3,-10.1
-3.6,-8.4
-3.8,-7.8
-3.1,-10.9
-0.2,-1.7
-0.2,-2.3
-4.0,-8.8
-1.0,-3.5
-3.2,-8.8
-3.1,-8.8
-0.6,-1.9
-0.4,-2.0
-1.1,-1.2
