P-wave time shift, S-wave time shift
0.9,2.1
0.1,-1.7
-2.5,-7.4
-1.9,-4.1
0.1,-2.2
0.1,-0.5
-0.2,-0.3
-1.1,-1.2
-1.4,-5.3
-2.0,11.3
-2.0,11.3
-1.9,-1.7
-0.1,-1.6
0.6,-0.1
0.6,-0.5
-0.2,-3.0
0.3,-1.9
0.0,-1.3
-0.1,-2.9
0.3,-2.0
0.7,-1.6
0.4,0.9
0.0,-0.7
0.6,0.0
0.9,1.8
-2.1,-7.9
0.9,-0.9
-0.1,-2.1
0.7,0.5
0.4,-2.6
0.6,-0.8
-2.2,-5.0
-2.2,-13.0
-1.4,-4.4
0.3,0.5
-1.3,-6.2
0.0,-2.2
0.3,-3.0
-0.9,-2.1
1.9,-28.95
1.9,-29.35
-0.1,-1.9
0.1,-2.4
0.3,0.2
0.9,1.7
0.1,-1.6
-2.5,-7.2
-1.9,-4.8
0.1,-2.6
0.0,-1.4
0.0,-1.7
0.3,-2.0
0.2,-1.8
0.0,-1.6
-0.2,-1.3
0.3,-3.6
0.0,-2.9
0.6,-2.0
-1.1,-1.9
-1.4,-5.6
0.5,-3.0
0.6,-1.9
-2.0,10.4
-2.0,10.4
-1.9,-2.7
-0.1,-1.9
0.1,-2.2
0.8,-0.3
0.6,-1.5
0.6,-1.2
0.6,0.5
0.4,0.2
0.9,1.5
0.6,0.5
1.2,1.6
-1.8,-7.9
1.1,-0.1
0.7,6.6
0.7,-1.1
0.6,1.4
0.1,-2.1
-2.0,-4.1
-2.0,-13.05
-1.6,-3.4
0.7,0.7
-1.4,-6.6
0.1,-1.4
1.4,7.1
-0.8,-1.0
2.0,-28.15
2.0,-28.75
-0.2,-1.7
0.3,1.3
0.3,-0.3
0.9,2.1
0.3,-1.7
-2.5,-7.4
-1.5,-4.1
0.4,-2.2
-0.6,-0.5
-0.3,-0.3
-1.0,-1.2
-1.0,-5.3
-1.9,11.3
-1.9,11.3
-1.6,-1.7
0.4,-1.6
1.0,-0.1
1.0,-0.5
0.0,-3.0
0.7,-1.9
0.4,-1.3
0.2,-2.9
0.8,-2.0
0.4,-1.6
0.9,0.9
0.2,-0.7
0.6,0.0
1.2,1.8
-1.8,-7.9
1.1,-0.9
0.7,-2.1
0.6,0.5
0.1,-2.6
1.0,-0.8
-2.0,-5.0
-2.0,-13.0
-1.6,-4.4
0.7,0.5
-1.4,-6.2
0.1,-2.2
0.4,-3.0
-0.8,-2.1
2.0,-28.95
2.0,-29.35
-0.2,-1.9
0.2,-2.4
0.3,0.2
0.9,1.7
0.3,-1.6
-2.5,-7.2
-1.5,-4.8
0.4,-2.6
-0.1,-1.4
-0.1,-1.7
0.7,-2.0
-0.1,-1.8
-0.2,-1.6
-0.3,-1.3
0.0,-3.6
-0.1,-2.9
0.0,-2.0
-1.0,-1.9
-1.0,-5.6
0.2,-3.0
0.5,-1.9
-1.9,10.4
-1.9,10.4
-1.6,-2.7
0.4,-1.9
-0.1,-2.2
1.5,-0.3
1.0,-1.5
1.0,-1.2
1.4,-0.1
2.3,-1.4
1.6,-1.7
1.4,-1.8
1.2,-1.2
2.2,-0.5
1.6,-2.1
0.7,-2.6
0.6,-3.6
1.4,-1.4
0.7,-4.0
0.3,-5.6
1.2,-0.8
0.6,-4.1
1.2,-2.3
0.6,-6.9
1.5,-1.2
1.5,-2.2
0.6,-1.9
1.8,-1.2
1.6,-1.3
1.7,0.2
1.7,-1.0
1.4,-1.9
1.0,-2.4
0.8,-1.7
-0.2,-4.3
1.8,-0.2
0.8,-2.4
0.8,-3.9
1.6,-1.5
0.5,-4.9
0.8,-3.3
0.3,-4.4
1.3,-1.3
1.1,-1.0
1.0,-1.9
0.8,-2.4
1.6,-0.5
1.8,-1.5
0.0,-5.1
0.5,-2.7
0.7,-2.6
1.5,-1.1
1.7,-0.5
2.0,0.4
2.0,0.6
1.4,-1.9
0.5,-3.5
1.4,-0.8
0.9,-0.2
1.3,-1.2
1.5,-1.9
0.4,-4.0
1.4,-0.7
0.5,-4.0
0.8,-3.1
0.2,-3.9
1.5,-0.8
0.4,-3.4
1.2,-2.7
1.6,-1.9
1.0,-0.1
0.5,-4.4
0.8,-3.9
1.3,-0.9
0.5,-2.9
0.7,-2.7
1.1,-2.8
0.8,-4.3
0.3,-4.8
1.8,-0.5
1.9,-0.6
1.3,0.1
1.6,-1.6
0.8,-3.4
1.5,-1.9
0.4,-3.7
0.4,-4.5
1.2,-0.8
1.4,-1.3
1.0,-0.9
1.4,-1.2
2.3,-0.4
1.4,0.1
1.2,0.4
2.2,0.0
1.6,-0.9
0.7,-2.3
0.6,-2.6
1.4,-0.9
0.7,-2.8
2.1,1.3
0.3,-4.2
0.6,-3.4
1.2,-0.3
0.6,-7.0
1.5,-0.8
0.6,-1.6
1.8,0.1
1.7,1.0
1.7,0.2
1.4,-0.3
1.0,-1.6
-0.2,-3.7
1.8,0.5
0.8,-1.4
0.5,-2.9
0.8,-1.5
0.3,-3.6
1.3,-0.2
1.1,-0.2
1.0,-0.5
0.8,-2.1
1.6,0.5
1.8,0.6
-0.5,-8.6
0.0,-4.4
0.5,-2.0
0.7,-1.6
1.5,1.4
1.7,1.1
2.0,0.1
2.0,0.5
1.4,0.3
0.6,-3.0
0.5,-2.7
1.4,-0.5
0.9,-1.2
1.3,-0.5
1.5,-0.6
0.5,-2.7
0.8,-2.0
0.2,-2.7
1.5,0.0
0.5,-1.5
0.4,-2.0
1.2,-1.0
1.6,-0.4
1.0,-0.9
0.5,-3.3
0.8,-2.2
0.5,-2.5
0.7,-1.7
1.1,-1.8
0.8,-2.4
0.3,-3.5
1.8,-0.5
1.9,0.7
1.3,0.0
1.6,0.1
0.8,-2.6
1.5,-0.5
0.4,-3.5
0.4,-3.9
1.2,-0.2
1.4,0.0
1.4,-0.1
2.2,-1.4
2.3,-1.7
2.8,-1.8
1.5,-1.2
1.3,-0.5
1.8,-2.1
1.0,-2.6
1.3,-3.6
1.4,-1.4
1.2,-4.0
1.2,-5.6
1.5,-0.8
1.8,-4.1
1.9,-2.3
1.4,-1.2
2.4,-2.2
1.3,-1.9
1.4,-1.2
2.5,-1.3
2.0,0.2
1.8,-1.0
1.7,-1.9
1.5,-2.4
0.9,-1.7
1.1,-4.3
1.7,-0.2
1.3,-2.4
1.7,-3.9
2.0,-1.5
1.4,-4.9
1.5,-3.3
0.6,-4.4
1.7,-1.3
1.6,-1.0
1.8,-1.9
1.8,-2.4
1.6,-0.5
2.4,-1.5
1.3,-5.1
1.3,-2.7
1.7,-2.6
2.1,-1.1
2.5,-0.5
2.6,0.4
2.5,0.6
2.5,-1.9
1.0,-3.5
1.5,-0.8
0.6,-0.2
1.6,-1.2
2.2,-1.9
0.9,-4.0
1.0,-0.7
1.4,-4.0
1.5,-3.1
1.2,-3.9
1.4,-0.8
1.4,-3.4
1.7,-2.7
2.5,-1.9
0.7,-0.1
1.3,-4.4
1.2,-3.9
1.5,-0.9
1.3,-2.9
1.5,-2.7
1.6,-2.8
1.2,-4.3
1.1,-4.8
0.9,-0.5
2.6,-0.6
1.7,0.1
1.8,-1.6
1.6,-3.4
3.0,-6.9
2.3,-1.9
1.5,-3.7
1.0,-4.5
1.5,-0.8
1.9,-1.3
1.0,-0.9
1.4,-1.2
2.2,-0.4
2.8,0.1
1.5,0.4
1.3,0.0
1.8,-0.9
1.0,-2.3
1.3,-2.6
1.4,-0.9
1.2,-2.8
2.6,1.3
1.2,-4.2
1.8,-3.4
1.9,-0.3
-29.05,-28.65
1.4,-0.8
1.3,-1.6
1.4,0.1
2.0,1.0
1.8,0.2
1.7,-0.3
1.5,-1.6
1.1,-3.7
1.7,0.5
1.3,-1.4
1.4,-2.9
1.5,-1.5
0.6,-3.6
1.7,-0.2
1.6,-0.2
1.8,-0.5
1.8,-2.1
1.6,0.5
2.4,0.6
-0.2,-8.6
1.3,-4.4
1.3,-2.0
1.7,-1.6
2.1,1.4
2.5,1.1
2.6,0.1
2.5,0.5
2.5,0.3
1.2,-3.0
1.0,-2.7
1.5,-0.5
0.6,-1.2
1.6,-0.5
2.2,-0.6
1.4,-2.7
1.5,-2.0
1.2,-2.7
1.4,0.0
1.4,-1.5
1.4,-2.0
1.7,-1.0
2.5,-0.4
0.7,-0.9
1.3,-3.3
1.2,-2.2
1.3,-2.5
1.5,-1.7
1.6,-1.8
1.2,-2.4
1.1,-3.5
0.9,-0.5
2.6,0.7
1.7,0.0
1.8,0.1
1.6,-2.6
3.0,-7.4
2.3,-0.5
1.5,-3.5
1.0,-3.9
1.5,-0.2
1.9,0.0
-2.1,-0.1
-1.2,0.9
-2.6,-2.1
-2.9,-5.2
-1.8,-0.9
-2.9,-4.2
-2.6,-2.5
-1.8,-2.8
-1.7,-1.2
-1.8,-1.0
-1.0,-0.6
-0.9,-0.2
-2.0,-2.4
-1.0,-2.6
-1.8,-0.3
-2.3,-2.8
-2.2,-0.1
-1.5,-4.7
-1.5,-5.0
-1.9,0.5
-2.7,-4.5
-2.1,-1.9
-0.7,-1.3
-1.2,1.7
-2.6,-2.5
-2.2,-46.25
-2.4,-1.4
-0.9,-33.25
-3.6,-1.9
-1.8,-2.5
-2.0,0.8
-1.0,-0.4
-3.1,-4.3
-2.1,-0.8
-1.8,-0.5
12.7,-2.2
-4.0,-3.7
-3.4,-10.1
-3.6,-0.1
-4.2,10.6
-1.8,0.9
-3.7,-2.1
3.9,-6.0
-3.2,-0.9
-4.1,-4.2
-3.0,-2.5
-3.1,-2.8
-4.0,-3.9
-2.5,-1.2
-4.1,-0.7
-3.9,-4.0
-4.0,-4.8
-4.0,-4.7
-3.4,-1.0
-3.9,-5.9
-3.7,-0.9
-3.6,-1.4
-3.1,-2.4
-2.0,-0.6
-4.0,-4.3
-2.0,-0.2
-2.4,-2.6
-4.0,-2.8
-3.9,-1.8
-2.8,-0.1
-3.9,-3.7
-4.0,-3.4
-3.9,-4.5
-3.8,-3.0
-4.0,-0.1
-3.8,-37.65
-4.0,-0.5
-4.0,-4.9
-3.9,-2.0
-3.9,-1.5
-2.8,0.5
-3.9,-4.5
-7.0,6.1
-3.6,-1.9
-3.8,-1.3
-4.2,-13.9
-2.1,-1.3
-3.8,-0.6
-1.8,1.7
-3.7,-2.5
3.9,-5.2
-3.5,0.8
-3.1,-46.25
-2.8,-1.4
-1.9,-33.25
-4.0,-7.1
-3.6,-47.35
-4.8,-1.9
-3.4,-47.75
-3.8,-31.65
-4.9,-4.5
-3.2,-2.5
-3.3,0.8
-2.2,-0.4
-3.5,-0.7
-4.2,-4.3
-3.4,-0.8
-3.6,-0.5
-3.7,-2.7
-3.7,-10.6
-1.8,-1.5
-2.6,-3.6
-3.1,-9.5
-1.9,16.1
-2.8,-8.0
-2.5,15.8
-1.6,-5.8
-1.5,18.3
-1.9,15.9
-0.7,22.7
-0.8,21.0
-1.0,20.4
-0.9,22.4
-1.6,-5.2
-0.8,22.5
-1.1,21.0
-0.8,22.8
-0.4,23.2
-1.0,22.5
-2.2,-8.2
-2.2,-8.2
-3.7,-8.8
-3.1,-7.4
-3.1,-10.6
-1.9,-1.5
-2.5,-3.6
-1.5,16.1
-2.0,15.8
-1.9,-5.7
-0.8,18.3
-1.2,15.9
-0.1,22.7
-0.3,21.0
-0.5,22.4
-0.2,22.5
-0.5,21.0
-0.2,22.8
0.6,23.2
-0.5,22.5
-1.1,-8.2
-1.1,-8.2
1.3,1.8
1.2,2.0
1.9,5.1
0.6,0.5
1.2,2.6
0.4,2.6
0.3,0.6
0.4,0.6
1.3,3.9
-0.8,3.7
-2.2,-1.3
-0.8,4.3
-2.3,3.1
-3.2,2.8
-4.0,-4.2
-3.3,-1.9
-2.9,0.3
-2.9,-0.6
-3.9,-5.4
-3.2,-2.5
-4.3,-5.3
-3.4,-4.6
-2.9,-2.4
-3.4,-1.2
-3.7,-3.8
-5.0,-7.6
-3.0,-2.0
-3.3,-3.9
-3.4,-3.9
-2.8,-1.5
-4.0,-5.3
-3.6,-3.8
-4.0,-3.8
-3.5,-2.6
-3.3,1.9
-3.1,0.6
-3.6,-1.3
-3.8,-5.0
-1.5,5.4
-3.5,-3.1
-3.6,-3.5
-3.7,-5.0
-3.7,-5.2
-3.6,-2.0
-4.8,-7.4
-3.0,-0.7
-3.2,-1.7
-3.9,-5.0
-3.9,-4.3
-4.3,-6.5
-4.1,-4.5
-4.9,-7.6
-4.5,-6.8
-3.2,0.5
-3.4,-3.2
-4.3,-6.2
-3.6,-4.1
-3.2,-4.0
-3.1,-3.7
-3.2,-3.2
-3.8,-5.0
-3.2,-4.5
-3.4,-4.1
-1.7,6.3
-3.5,-5.4
-3.6,-5.5
-3.6,-4.9
-3.2,-5.1
-3.8,-6.2
-4.5,-7.6
-4.5,-6.9
-4.2,-5.7
-3.2,-2.9
-3.1,-2.0
-3.6,-4.6
-3.0,-0.2
-3.1,-4.6
-3.5,-4.9
-3.5,-3.9
-3.4,-4.2
-3.5,-4.2
-2.6,-2.8
-3.7,-1.8
-3.3,-4.1
-2.8,-4.8
-3.3,-2.8
-3.5,-3.1
-3.8,-6.0
-4.1,-6.2
-3.4,-3.5
-4.5,-6.9
-4.5,-7.0
-3.8,-5.3
-8.5,-7.8
-3.6,-5.4
-3.7,-5.1
-3.4,-4.6
-3.3,0.3
-3.4,-3.5
-3.2,-2.5
-3.2,-1.0
-4.8,-7.4
-3.2,-2.6
-3.2,-2.7
-3.4,1.0
-2.8,0.7
-3.8,-5.0
-3.4,-3.7
-3.4,-2.8
-3.3,-2.8
-4.9,-7.5
-3.4,-1.1
-2.7,1.3
-2.3,2.1
-3.2,1.2
-4.0,-4.5
-3.3,-2.0
-2.9,2.1
-3.9,-4.6
-3.2,-0.9
-4.3,-4.9
-3.4,-3.9
-2.9,-2.6
-3.7,-4.2
-5.0,-7.4
-4.8,-7.1
-3.0,-2.2
-3.3,-3.8
-2.8,-1.1
-3.4,-3.8
-2.8,-1.9
-3.0,1.8
-3.0,1.7
-3.0,2.0
-3.0,1.9
-3.0,1.9
-3.0,2.0
-4.0,-5.1
-3.6,-3.3
-3.0,1.6
-3.0,1.7
-4.0,-4.1
-3.5,-3.0
-3.3,1.0
-3.1,-0.2
-3.6,-1.1
-3.8,-4.0
-3.5,-3.2
-3.6,-3.3
-3.7,-4.5
-3.7,-5.0
-4.2,-5.9
-3.6,-3.5
-4.8,-7.0
-3.0,-1.2
-3.2,-1.9
-3.9,-3.6
-3.9,-4.4
-4.3,-5.7
-4.1,-4.9
-4.9,-6.9
-4.5,-6.1
-3.4,-2.4
-4.3,-6.1
-3.6,-4.4
-3.2,-3.9
-3.1,-3.0
-3.2,-2.9
-3.2,-3.5
-3.4,-4.2
-3.5,-3.7
-3.6,-4.5
-3.6,-4.7
-3.2,-4.4
-3.8,-4.9
-4.5,-7.0
-4.5,-6.1
-3.7,-30.45
-4.2,-5.4
-3.2,-2.4
-3.1,-1.5
-3.6,-4.3
-3.0,0.3
-3.1,-3.4
-3.5,-4.0
-3.5,-3.5
-3.5,-0.5
-3.4,-4.2
-3.5,-4.3
-2.6,-3.0
-3.9,-2.1
-3.7,-2.7
-3.3,-2.8
-2.8,-2.6
-3.3,-2.2
-3.5,-2.5
-3.8,-5.0
-4.0,-4.8
-4.1,-5.4
-3.4,-3.3
-4.5,-6.6
-4.5,-6.6
-3.8,-4.5
-3.0,-2.1
-8.5,-7.5
-3.6,-5.0
-3.7,-4.9
-3.4,-4.7
-3.3,-1.0
-3.4,-2.2
-3.2,-1.5
-2.7,0.5
-4.8,-7.4
-3.2,-3.1
-3.2,-3.2
-2.8,1.1
-3.8,-3.9
-3.4,-2.5
-3.4,-1.7
-3.3,-1.6
-2.7,3.2
-3.4,-1.8
-2.7,1.9
-2.7,1.7
-2.3,3.1
-2.6,2.8
-3.7,-4.2
-2.8,-1.9
-2.1,0.3
-2.1,-0.6
-2.7,-5.4
-2.9,-2.5
-3.5,-5.3
-3.0,-4.6
-2.3,-2.4
-2.9,-1.2
-4.4,-7.6
-2.6,-2.0
-3.1,-3.9
-6.4,-9.8
-6.4,-10.3
-3.3,-3.9
-2.6,-1.5
-4.0,-5.3
-2.3,-3.8
-2.8,-3.8
-3.3,-2.6
-3.1,1.9
-3.0,0.6
-2.9,-1.3
-2.5,-5.0
-2.3,5.4
-3.4,-3.1
-3.3,-3.5
-3.6,-5.0
-3.7,-5.2
-3.2,-2.0
-4.1,-7.4
-2.5,-0.7
-2.4,-1.7
-2.9,-5.0
-3.6,-4.3
-4.1,-6.5
-3.5,-4.5
-4.5,-7.6
-4.0,-6.8
-3.0,0.5
-2.7,-3.2
-3.7,-6.2
-3.3,-4.1
-2.3,-4.0
-2.6,-3.7
-3.1,-3.2
-2.7,-5.0
-2.8,-4.5
-3.3,-4.1
-1.1,6.3
-2.6,-5.4
-2.9,-5.5
-3.3,-4.9
-2.9,-5.1
-2.6,-6.2
-4.0,-7.6
-4.4,-6.9
-4.0,-5.7
-3.0,-2.9
-3.1,-2.0
-3.1,-4.6
-2.4,-0.2
-2.7,-4.6
-3.0,-4.9
-3.0,-3.9
-3.1,-4.2
-3.1,-4.2
-2.6,-2.8
-2.9,-1.8
-2.9,-4.1
-2.3,-4.8
-2.9,-2.8
-3.1,-3.1
-1.8,0.0
-3.1,-6.0
-3.4,-6.2
-2.9,-3.5
-4.1,-6.9
-4.1,-7.0
-2.6,-5.3
-8.4,-7.8
-3.5,-5.4
-3.3,-5.1
-3.2,-4.6
-2.9,0.3
-2.7,-3.5
-2.6,-2.5
-2.8,-1.0
-4.5,-7.4
-3.3,-2.6
-3.2,-2.7
-3.2,1.0
-2.3,0.7
-3.6,-5.0
-2.9,-3.7
-2.1,-0.8
-2.9,-2.8
-2.8,-2.8
-4.4,-7.5
-2.9,-1.1
-2.4,1.3
-2.3,2.1
-2.6,1.2
-3.7,-4.5
-2.8,-2.0
-2.1,2.1
-2.7,-4.6
-2.9,-0.9
-3.5,-4.9
-3.0,-3.9
-2.3,-2.6
-4.4,-7.4
-4.6,-7.1
-2.6,-2.2
-4.8,-6.7
-3.1,-3.8
-3.0,-1.1
-6.4,-10.0
-6.4,-10.3
-3.3,-3.8
-2.6,-1.9
-2.2,1.8
-2.1,1.7
-2.2,2.0
-2.1,1.9
-2.1,1.9
-2.2,2.0
-4.0,-5.1
-2.3,-3.3
-2.2,1.6
-2.1,1.7
-2.8,-4.1
-3.3,-3.0
-3.1,1.0
-3.0,-0.2
-5.7,-5.6
-6.3,-9.3
-2.9,-1.1
-2.5,-4.0
-3.4,-3.2
-3.3,-3.3
-3.6,-4.5
-3.7,-5.0
-3.3,-5.9
-3.2,-3.5
-4.1,-7.0
-2.5,-1.2
-2.4,-1.9
-2.9,-3.6
-3.6,-4.4
-4.1,-5.7
-3.5,-4.9
-4.5,-6.9
-4.0,-6.1
-2.7,-2.4
-3.7,-6.1
-3.3,-4.4
-2.3,-3.9
-2.6,-3.0
-3.1,-2.9
-2.8,-3.5
-3.3,-4.2
-2.6,-3.7
-2.9,-4.5
-3.3,-4.7
-2.9,-4.4
-2.6,-4.9
-4.0,-7.0
-4.4,-6.1
-2.4,-30.45
-4.0,-5.4
-3.0,-2.4
-3.1,-1.5
-3.1,-4.3
-2.4,0.3
-2.7,-3.4
-3.0,-4.0
-3.0,-3.5
-3.2,-0.5
-3.1,-4.2
-3.1,-4.3
-2.6,-3.0
-3.8,-2.1
-2.9,-2.7
-2.9,-2.8
-6.5,-10.7
-2.3,-2.6
-2.9,-2.2
-3.1,-2.5
-1.8,0.5
-1.8,-25.0
-3.1,-5.0
-3.3,-4.8
-3.4,-5.4
-2.9,-3.3
-4.1,-6.6
-4.1,-6.6
-2.6,-4.5
-2.7,-2.1
-8.4,-7.5
-3.5,-5.0
-4.1,-40.75
-3.3,-4.9
-3.2,-4.7
-2.9,-1.0
-2.7,-2.2
-2.8,-1.5
-2.3,0.5
-4.5,-7.4
-3.3,-3.1
-3.2,-3.2
-2.3,1.1
-3.6,-3.9
-2.9,-2.5
-2.1,-1.2
-2.9,-1.7
-2.8,-1.6
-1.9,3.2
-2.9,-1.8
-2.4,1.9
-2.3,1.7
-0.7,-0.1
0.2,-2.8
-1.2,0.3
-1.1,-0.1
0.0,-0.3
1.6,1.0
-1.4,-0.1
-0.6,-0.5
-1.0,-1.2
-0.5,-1.5
-0.2,-5.8
0.0,-4.9
-1.0,-1.1
-0.4,-0.6
-1.4,0.2
-0.8,-1.0
-0.8,-1.0
-0.8,-1.1
-1.2,-0.1
-1.3,-0.8
-0.8,-3.0
-0.8,-3.0
-1.4,-0.3
-1.2,-1.0
-1.1,-1.8
-0.6,-1.8
-1.0,0.4
-1.0,0.8
-0.2,-0.6
-0.9,1.2
-1.4,-0.5
-1.1,-0.8
-1.1,-0.4
-0.9,0.1
-1.3,-2.2
-1.2,-1.0
-1.2,-1.1
-0.8,-1.5
-1.0,0.2
-1.2,0.5
0.3,4.3
-0.4,-5.3
-1.1,-0.9
-1.1,-0.8
-0.3,-6.8
-0.7,0.4
-1.0,-2.5
-0.9,-0.2
0.6,-2.7
-1.1,-0.7
0.0,-3.8
-0.6,-1.4
-0.5,-1.4
-2.0,-3.2
-2.1,-3.1
-0.6,-1.3
0.4,-2.7
0.4,-2.7
0.4,-2.7
-0.5,-0.7
-0.7,-2.0
-0.9,-2.3
-1.0,-1.5
-0.9,-1.5
-1.0,-0.7
-0.9,0.2
-1.0,0.0
0.5,-2.0
0.5,-2.5
-0.7,-0.7
-1.0,-1.3
-0.4,-0.6
-1.0,0.4
-0.5,3.5
0.7,-2.0
-1.0,-1.0
-1.1,-1.1
-1.1,-1.2
-0.8,-1.5
-1.1,-2.8
-0.2,-1.0
-0.9,-2.8
-0.7,0.1
0.5,-2.6
0.1,-3.8
-0.3,-1.2
-0.9,-2.3
-1.5,-1.8
-1.3,-1.0
-1.2,-1.2
-1.0,-0.6
0.2,-2.3
0.4,-2.7
1.2,-23.55
-0.3,-0.6
-1.4,-3.2
-0.1,-6.0
-1.1,-1.0
-1.1,-0.3
-0.9,1.0
-0.9,1.2
0.2,-3.6
-1.2,0.3
-1.0,-2.0
-0.9,-1.5
-0.6,-1.9
0.2,2.9
-1.4,-1.2
-1.2,-0.7
-1.1,0.4
-0.1,-5.2
-0.8,-2.2
-0.7,-2.2
0.1,-4.1
-1.0,0.7
-0.7,1.0
-0.5,1.6
-0.3,-4.9
-1.1,-2.6
-0.9,0.8
-0.4,-5.8
-0.4,-0.5
-0.4,-0.3
-1.4,-3.0
-0.3,-0.4
-1.6,-0.3
0.1,0.6
-0.2,-2.1
-0.2,0.2
-0.7,1.5
-1.1,-1.3
1.7,6.4
-1.0,1.0
-1.0,0.1
-0.8,-1.6
-1.5,-0.8
-1.5,-2.5
-0.1,-5.2
0.0,-3.3
-1.6,-1.3
0.4,-1.6
-1.2,-5.1
-0.2,-6.8
-0.2,-1.3
-0.7,-3.0
-0.7,-2.5
-0.7,0.3
0.2,-2.1
0.0,-0.6
-1.4,-1.8
-0.6,-0.7
-1.0,-0.9
-0.5,-2.2
-1.4,-1.4
-0.2,-5.9
-0.4,-1.4
-1.4,0.4
-0.8,-0.8
-0.8,-1.0
-0.8,-1.0
-0.8,-3.7
-0.8,-3.6
-1.4,-1.6
-1.2,-0.4
-1.1,-2.3
-1.0,-1.5
-1.0,-1.1
-0.3,-2.2
-0.2,-0.4
-0.9,0.6
-1.4,-0.6
-1.1,0.5
-0.9,-51.05
-1.3,-3.6
-1.2,-1.8
-1.2,-1.9
-0.8,-1.7
-1.0,-0.8
-1.2,0.2
0.3,3.2
-0.4,-5.3
-0.1,-4.4
-1.1,-1.2
-0.9,0.4
-1.1,0.5
-1.0,-1.6
1.6,2.6
-0.9,0.7
0.6,-3.8
-1.1,-1.3
0.0,-3.6
-0.6,-1.4
-0.5,-1.8
-2.0,-3.5
-2.1,-3.9
-0.6,-1.1
0.4,-3.2
0.4,-3.2
0.4,-3.1
-0.5,-1.0
-0.9,-1.6
-1.0,-1.9
-0.9,0.1
-0.9,0.3
-1.0,0.8
-0.9,1.0
-1.0,2.1
0.5,-3.1
0.5,-3.5
-0.7,-0.7
-1.0,-0.9
-0.4,-0.3
-1.0,0.4
0.0,-2.4
0.1,-3.0
-1.0,-0.9
-0.8,-1.3
-1.1,-3.5
-0.2,-0.1
-0.9,-1.7
-0.7,0.0
-1.5,-0.3
-1.2,0.0
0.5,-2.9
0.1,-3.8
-0.4,-4.8
-0.3,-0.1
-0.9,-2.1
-1.5,-0.9
-1.0,-0.5
0.0,-4.5
0.2,-3.3
0.4,-3.1
0.2,1.9
-0.3,-0.4
-1.4,-3.4
-0.1,-5.1
-1.1,-0.1
-0.9,1.2
-0.9,1.2
0.2,-3.9
0.4,-3.7
-1.0,-2.3
-0.9,-0.8
-0.6,-1.3
-1.3,-2.9
-1.2,0.7
-0.1,-5.2
0.1,-3.2
-0.8,-2.7
-0.7,-2.7
0.1,-4.5
-1.0,0.5
-0.3,-4.8
-1.1,-2.6
-0.4,-5.6
-0.2,-6.5
-0.4,-1.4
-0.4,-0.1
-1.4,-2.1
0.1,1.8
-0.2,-0.7
-1.1,-0.2
1.7,-26.1
1.7,4.8
0.1,2.1
-1.0,1.0
-1.0,-0.7
-1.5,-0.7
-1.5,-0.6
-1.5,-2.5
0.5,2.0
0.0,-3.6
-1.6,-2.4
0.4,-2.7
-1.2,-4.0
-0.2,-6.0
-0.2,0.0
-0.7,-1.8
-0.7,-1.1
-0.3,-0.1
-0.6,0.3
-1.9,-0.1
-0.6,-0.3
2.7,1.0
-2.1,-0.1
-1.1,-0.5
-1.3,-1.2
-0.7,-1.5
0.4,-4.9
-1.6,-1.1
-0.9,-0.6
-2.1,0.2
-0.6,-1.0
-0.6,-1.0
-0.7,-1.1
-1.3,-0.1
-0.2,-3.0
-0.2,-3.0
-1.8,-0.3
-0.9,-1.0
-1.8,-1.8
-1.6,0.4
-1.6,0.8
-0.3,-0.6
-1.4,1.2
-1.7,-0.5
-1.2,-0.8
-1.3,-0.4
-1.4,0.1
-1.7,-2.2
-1.5,-1.0
-1.5,-1.1
-1.2,-1.5
-1.7,0.2
-1.5,0.5
-0.2,4.3
-1.4,-0.9
-1.3,-0.8
-0.1,-6.8
-1.4,0.4
-1.9,-2.5
-1.4,-0.2
0.5,-2.7
-2.1,-0.7
0.3,-3.8
-0.7,-1.4
-1.2,-1.4
-0.9,-3.2
-1.3,-3.1
-1.2,-1.3
-1.2,-0.7
-0.7,-2.0
-1.6,-2.3
-1.3,-1.5
-1.5,-1.5
-1.4,-0.7
-1.3,0.2
-1.0,0.0
0.4,-2.0
0.3,-2.5
-1.4,-0.7
-0.9,-1.3
-1.3,-0.6
-1.0,0.4
-0.3,3.5
0.9,-2.0
-1.6,-1.0
-1.4,-1.1
-1.4,-1.2
-1.3,-1.5
-1.9,-2.8
-0.9,-1.0
-0.9,-2.8
-1.0,0.1
0.3,-2.6
0.7,-3.8
-0.7,-1.2
-1.3,-2.3
-1.8,-1.8
-1.4,-1.0
-1.4,-1.2
-1.0,-0.6
0.6,-2.7
-0.7,-23.55
-1.3,-0.6
-1.7,-3.2
-1.3,-1.0
-0.5,-0.3
-0.4,1.0
-0.4,1.2
-2.1,0.3
-1.6,-2.0
-1.5,-1.5
-1.2,-1.9
-0.5,2.9
-1.6,-1.2
-1.1,-0.7
-0.6,0.4
-1.7,-2.2
-1.6,-2.2
0.3,-4.1
-0.6,0.7
-0.2,1.0
-0.6,1.6
-2.0,-2.6
-0.2,0.8
-0.3,-5.8
-0.9,-0.5
-1.0,-0.3
-2.1,-3.0
-1.3,-0.4
-2.0,-0.3
-0.6,-2.1
-0.7,0.2
-0.5,1.5
-1.2,-1.3
2.6,6.4
-1.0,1.0
-1.3,0.1
-1.1,-1.6
-2.1,-2.5
